report_dt,division_name,val,rate
2019-12,6-3,4.366256,0.0625
2019-12,6-4,3.994641,0.0625
2019-12,6-5,3.445181,0.0625
2019-12,6-6,2.992122,0.0625
2019-12,6-7,3.117157,0.0625
2019-12,6-8,3.251611,0.0625
2019-12,6-9,3.44226,0.0625
2019-12,7-1,2.760698,0.0625
2019-12,7-2,5.342788,0.0625
2019-12,7-3,3.406395,0.0625
2019-12,7-4,2.529,0.0625
2019-12,7-5,2.261786,0.0625
2019-12,7-6,2.728792,0.0625
2019-12,7-7,3.224518,0.0625
2019-12,7-8,2.926837,0.0625
2019-12,8-1,3.663498,0.0625
2019-12,8-10,3.292917,0.0625
2019-12,8-11,10.41321,0.0625
2019-12,8-2,3.180428,0.0625
2019-12,8-3,3.635328,0.0625
2019-12,8-4,3.94769,0.0625
2019-12,8-5,4.660101,0.0625
2019-12,8-6,4.084682,0.0625
2019-12,8-7,3.957733,0.0625
2019-12,8-8,3.794579,0.0625
2019-12,8-9,5.326101,0.0625
2019-12,9-1,3.180865,0.0625
2019-12,9-2,3.261191,0.0625
2019-12,9-3,2.849278,0.0625
2019-12,9-4,2.812959,0.0625
2019-12,9-5,2.867635,0.0625
2019-12,9-6,3.270416,0.0625
2019-12,9-7,2.940419,0.0625
2019-12,9-8,2.914812,0.0625
2020-01,1-1,,0.0625
2020-01,1-2,,0.0625
2020-01,1-3,,0.0625
2020-01,1-4,,0.0625
2020-01,1-5,,0.0625
2020-01,1-6,,0.0625
2020-01,10-1,,0.0625
2020-01,10-10,,0.0625
2020-01,10-2,,0.0625
2020-01,10-3,,0.0625
2020-01,10-4,,0.0625
2020-01,10-5,,0.0625
2020-01,10-6,,0.0625
2020-01,10-7,,0.0625
2020-01,10-8,,0.0625
2020-01,10-9,,0.0625
2020-01,11-1,,0.0625
2020-01,11-2,,0.0625
2020-01,11-3,,0.0625
2020-01,11-4,,0.0625
2020-01,11-5,,0.0625
2020-01,11-6,,0.0625
2020-01,11-7,,0.0625
2020-01,11-8,,0.0625
2020-01,2-1,,0.0625
2020-01,2-2,,0.0625
2020-01,2-3,,0.0625
2020-01,2-4,,0.0625
2020-01,2-5,,0.0625
2020-01,2-6,,0.0625
2020-01,2-7,,0.0625
2020-01,2-8,,0.0625
2020-01,2-9,,0.0625
2020-01,3-1,,0.0625
2020-01,3-2,,0.0625
2020-01,3-3,,0.0625
2020-01,3-4,,0.0625
2020-01,4-2,,0.0625
2020-01,5-1,,0.0625
2020-01,5-10,,0.0625
2020-01,5-11,,0.0625
2020-01,5-12,,0.0625
2020-01,5-13,,0.0625
2020-01,5-14,,0.0625
2020-01,5-15,,0.0625
2020-01,5-2,,0.0625
2020-01,5-3,,0.0625
2020-01,5-4,,0.0625
2020-01,5-5,,0.0625
2020-01,5-6,,0.0625
2020-01,5-7,,0.0625
2020-01,5-8,,0.0625
2020-01,5-9,,0.0625
2020-01,6-1,,0.0625
2020-01,6-10,,0.0625
2020-01,6-2,,0.0625
2020-01,6-3,,0.0625
2020-01,6-4,,0.0625
2020-01,6-5,,0.0625
2020-01,6-6,,0.0625
2020-01,6-7,,0.0625
2020-01,6-8,,0.0625
2020-01,6-9,,0.0625
2020-01,7-1,,0.0625
2020-01,7-2,,0.0625
2020-01,7-3,,0.0625
2020-01,7-4,,0.0625
2020-01,7-5,,0.0625
2020-01,7-6,,0.0625
2020-01,7-7,,0.0625
2020-01,7-8,,0.0625
2020-01,8-1,,0.0625
2020-01,8-10,,0.0625
2020-01,8-11,,0.0625
2020-01,8-2,,0.0625
2020-01,8-3,,0.0625
2020-01,8-4,,0.0625
2020-01,8-5,,0.0625
2020-01,8-6,,0.0625
2020-01,8-7,,0.0625
2020-01,8-8,,0.0625
2020-01,8-9,,0.0625
2020-01,9-1,,0.0625
2020-01,9-2,,0.0625
2020-01,9-3,,0.0625
2020-01,9-4,,0.0625
2020-01,9-5,,0.0625
2020-01,9-6,,0.0625
2020-01,9-7,,0.0625
2020-01,9-8,,0.0625
2020-02,1-1,,0.06
2020-02,1-2,,0.06
2020-02,1-3,,0.06
2020-02,1-4,,0.06
2020-02,1-5,,0.06
2020-02,1-6,,0.06
2020-02,10-1,,0.06
2020-02,10-10,,0.06
2020-02,10-2,,0.06
2020-02,10-3,,0.06
2020-02,10-4,,0.06
2020-02,10-5,,0.06
2020-02,10-6,,0.06
2020-02,10-7,,0.06
2020-02,10-8,,0.06
2020-02,10-9,,0.06
2020-02,11-1,,0.06
2020-02,11-2,,0.06
2020-02,11-3,,0.06
2020-02,11-4,,0.06
2020-02,11-5,,0.06
2020-02,11-6,,0.06
2020-02,11-7,,0.06
2020-02,11-8,,0.06
2020-02,2-1,,0.06
2020-02,2-2,,0.06
2020-02,2-3,,0.06
2020-02,2-4,,0.06
2020-02,2-5,,0.06
2020-02,2-6,,0.06
2020-02,2-7,,0.06
2020-02,2-8,,0.06
2020-02,2-9,,0.06
2020-02,3-1,,0.06
2020-02,3-2,,0.06
2020-02,3-3,,0.06
2020-02,3-4,,0.06
2020-02,4-2,,0.06
2020-02,5-1,,0.06
2020-02,5-10,,0.06
2020-02,5-11,,0.06
2020-02,5-12,,0.06
2020-02,5-13,,0.06
2020-02,5-14,,0.06
2020-02,5-15,,0.06
2020-02,5-2,,0.06
2020-02,5-3,,0.06
2020-02,5-4,,0.06
2020-02,5-5,,0.06
2020-02,5-6,,0.06
2020-02,5-7,,0.06
2020-02,5-8,,0.06
2020-02,5-9,,0.06
2020-02,6-1,,0.06
2020-02,6-10,,0.06
2020-02,6-2,,0.06
2020-02,6-3,,0.06
2020-02,6-4,,0.06
2020-02,6-5,,0.06
2020-02,6-6,,0.06
2020-02,6-7,,0.06
2020-02,6-8,,0.06
2020-02,6-9,,0.06
2020-02,7-1,,0.06
2020-02,7-2,,0.06
2020-02,7-3,,0.06
2020-02,7-4,,0.06
2020-02,7-5,,0.06
2020-02,7-6,,0.06
2020-02,7-7,,0.06
2020-02,7-8,,0.06
2020-02,8-1,,0.06
2020-02,8-10,,0.06
2020-02,8-11,,0.06
2020-02,8-2,,0.06
2020-02,8-3,,0.06
2020-02,8-4,,0.06
2020-02,8-5,,0.06
2020-02,8-6,,0.06
2020-02,8-7,,0.06
2020-02,8-8,,0.06
2020-02,8-9,,0.06
2020-02,9-1,,0.06
2020-02,9-2,,0.06
2020-02,9-3,,0.06
2020-02,9-4,,0.06
2020-02,9-5,,0.06
2020-02,9-6,,0.06
2020-02,9-7,,0.06
2020-02,9-8,,0.06
2020-03,1-1,,0.06
2020-03,1-2,,0.06
2020-03,1-3,,0.06
2020-03,1-4,,0.06
2020-03,1-5,,0.06
2020-03,1-6,,0.06
2020-03,10-1,,0.06
2020-03,10-10,,0.06
2020-03,10-2,,0.06
2020-03,10-3,,0.06
2020-03,10-4,,0.06
2020-03,10-5,,0.06
2020-03,10-6,,0.06
2020-03,10-7,,0.06
2020-03,10-8,,0.06
2020-03,10-9,,0.06
2020-03,11-1,,0.06
2020-03,11-2,,0.06
2020-03,11-3,,0.06
2020-03,11-4,,0.06
2020-03,11-5,,0.06
2020-03,11-6,,0.06
2020-03,11-7,,0.06
2020-03,11-8,,0.06
2020-03,2-1,,0.06
2020-03,2-2,,0.06
2020-03,2-3,,0.06
2020-03,2-4,,0.06
2020-03,2-5,,0.06
2020-03,2-6,,0.06
2020-03,2-7,,0.06
2020-03,2-8,,0.06
2020-03,2-9,,0.06
2020-03,3-1,,0.06
2020-03,3-2,,0.06
2020-03,3-3,,0.06
2020-03,3-4,,0.06
2020-03,4-2,,0.06
2020-03,5-1,,0.06
2020-03,5-10,,0.06
2020-03,5-11,,0.06
2020-03,5-12,,0.06
2020-03,5-13,,0.06
2020-03,5-14,,0.06
2020-03,5-15,,0.06
2020-03,5-2,,0.06
2020-03,5-3,,0.06
2020-03,5-4,,0.06
2020-03,5-5,,0.06
2020-03,5-6,,0.06
2020-03,5-7,,0.06
2020-03,5-8,,0.06
2020-03,5-9,,0.06
2020-03,6-1,,0.06
2020-03,6-10,,0.06
2020-03,6-2,,0.06
2020-03,6-3,,0.06
2020-03,6-4,,0.06
2020-03,6-5,,0.06
2020-03,6-6,,0.06
2020-03,6-7,,0.06
2020-03,6-8,,0.06
2020-03,6-9,,0.06
2020-03,7-1,,0.06
2020-03,7-2,,0.06
2020-03,7-3,,0.06
2020-03,7-4,,0.06
2020-03,7-5,,0.06
2020-03,7-6,,0.06
2020-03,7-7,,0.06
2020-03,7-8,,0.06
2020-03,8-1,,0.06
2020-03,8-10,,0.06
2020-03,8-11,,0.06
2020-03,8-2,,0.06
2020-03,8-3,,0.06
2020-03,8-4,,0.06
2020-03,8-5,,0.06
2020-03,8-6,,0.06
2020-03,8-7,,0.06
2020-03,8-8,,0.06
2020-03,8-9,,0.06
2020-03,9-1,,0.06
2020-03,9-2,,0.06
2020-03,9-3,,0.06
2020-03,9-4,,0.06
2020-03,9-5,,0.06
2020-03,9-6,,0.06
2020-03,9-7,,0.06
2020-03,9-8,,0.06
2020-04,1-1,,0.055
2020-04,1-2,,0.055
2020-04,1-3,,0.055
2020-04,1-4,,0.055
2020-04,1-5,,0.055
2020-04,1-6,,0.055
2020-04,10-1,,0.055
2020-04,10-10,,0.055
2020-04,10-2,,0.055
2020-04,10-3,,0.055
2020-04,10-4,,0.055
2020-04,10-5,,0.055
2020-04,10-6,,0.055
2020-04,10-7,,0.055
2020-04,10-8,,0.055
2020-04,10-9,,0.055
2020-04,11-1,,0.055
2020-04,11-2,,0.055
2020-04,11-3,,0.055
2020-04,11-4,,0.055
2020-04,11-5,,0.055
2020-04,11-6,,0.055
2020-04,11-7,,0.055
2020-04,11-8,,0.055
2020-04,2-1,,0.055
2020-04,2-2,,0.055
2020-04,2-3,,0.055
2020-04,2-4,,0.055
2020-04,2-5,,0.055
2020-04,2-6,,0.055
2020-04,2-7,,0.055
2020-04,2-8,,0.055
2020-04,2-9,,0.055
2020-04,3-1,,0.055
2020-04,3-2,,0.055
2020-04,3-3,,0.055
2020-04,3-4,,0.055
2020-04,4-2,,0.055
2020-04,5-1,,0.055
2020-04,5-10,,0.055
2020-04,5-11,,0.055
2020-04,5-12,,0.055
2020-04,5-13,,0.055
2020-04,5-14,,0.055
2020-04,5-15,,0.055
2020-04,5-2,,0.055
2020-04,5-3,,0.055
2020-04,5-4,,0.055
2020-04,5-5,,0.055
2020-04,5-6,,0.055
2020-04,5-7,,0.055
2020-04,5-8,,0.055
2020-04,5-9,,0.055
2020-04,6-1,,0.055
2020-04,6-10,,0.055
2020-04,6-2,,0.055
2020-04,6-3,,0.055
2020-04,6-4,,0.055
2020-04,6-5,,0.055
2020-04,6-6,,0.055
2020-04,6-7,,0.055
2020-04,6-8,,0.055
2020-04,6-9,,0.055
2020-04,7-1,,0.055
2020-04,7-2,,0.055
2020-04,7-3,,0.055
2020-04,7-4,,0.055
2020-04,7-5,,0.055
2020-04,7-6,,0.055
2020-04,7-7,,0.055
2020-04,7-8,,0.055
2020-04,8-1,,0.055
2020-04,8-10,,0.055
2020-04,8-11,,0.055
2020-04,8-2,,0.055
2020-04,8-3,,0.055
2020-04,8-4,,0.055
2020-04,8-5,,0.055
2020-04,8-6,,0.055
2020-04,8-7,,0.055
2020-04,8-8,,0.055
2020-04,8-9,,0.055
2020-04,9-1,,0.055
2020-04,9-2,,0.055
2020-04,9-3,,0.055
2020-04,9-4,,0.055
2020-04,9-5,,0.055
2020-04,9-6,,0.055
2020-04,9-7,,0.055
2020-04,9-8,,0.055
2020-05,1-1,,0.045
2020-05,1-2,,0.045
2020-05,1-3,,0.045
2020-05,1-4,,0.045
2020-05,1-5,,0.045
2020-05,1-6,,0.045
2020-05,10-1,,0.045
2020-05,10-10,,0.045
2020-05,10-2,,0.045
2020-05,10-3,,0.045
2020-05,10-4,,0.045
2020-05,10-5,,0.045
2020-05,10-6,,0.045
2020-05,10-7,,0.045
2020-05,10-8,,0.045
2020-05,10-9,,0.045
2020-05,11-1,,0.045
2020-05,11-2,,0.045
2020-05,11-3,,0.045
2020-05,11-4,,0.045
2020-05,11-5,,0.045
2020-05,11-6,,0.045
2020-05,11-7,,0.045
2020-05,11-8,,0.045
2020-05,2-1,,0.045
2020-05,2-2,,0.045
2020-05,2-3,,0.045
2020-05,2-4,,0.045
2020-05,2-5,,0.045
2020-05,2-6,,0.045
2020-05,2-7,,0.045
2020-05,2-8,,0.045
2020-05,2-9,,0.045
2020-05,3-1,,0.045
2020-05,3-2,,0.045
2020-05,3-3,,0.045
2020-05,3-4,,0.045
2020-05,4-2,,0.045
2020-05,5-1,,0.045
2020-05,5-10,,0.045
2020-05,5-11,,0.045
2020-05,5-12,,0.045
2020-05,5-13,,0.045
2020-05,5-14,,0.045
2020-05,5-15,,0.045
2020-05,5-2,,0.045
2020-05,5-3,,0.045
2020-05,5-4,,0.045
2020-05,5-5,,0.045
2020-05,5-6,,0.045
2020-05,5-7,,0.045
2020-05,5-8,,0.045
2020-05,5-9,,0.045
2020-05,6-1,,0.045
2020-05,6-10,,0.045
2020-05,6-2,,0.045
2020-05,6-3,,0.045
2020-05,6-4,,0.045
2020-05,6-5,,0.045
2020-05,6-6,,0.045
2020-05,6-7,,0.045
2020-05,6-8,,0.045
2020-05,6-9,,0.045
2020-05,7-1,,0.045
2020-05,7-2,,0.045
2020-05,7-3,,0.045
2020-05,7-4,,0.045
2020-05,7-5,,0.045
2020-05,7-6,,0.045
2020-05,7-7,,0.045
2020-05,7-8,,0.045
2020-05,8-1,,0.045
2020-05,8-10,,0.045
2020-05,8-11,,0.045
2020-05,8-2,,0.045
2020-05,8-3,,0.045
2020-05,8-4,,0.045
2020-05,8-5,,0.045
2020-05,8-6,,0.045
2020-05,8-7,,0.045
2020-05,8-8,,0.045
2020-05,8-9,,0.045
2020-05,9-1,,0.045
2020-05,9-2,,0.045
2020-05,9-3,,0.045
2020-05,9-4,,0.045
2020-05,9-5,,0.045
2020-05,9-6,,0.045
2020-05,9-7,,0.045
2020-05,9-8,,0.045
2020-06,1-1,,0.045
2020-06,1-2,,0.045
2020-06,1-3,,0.045
2020-06,1-4,,0.045
2020-06,1-5,,0.045
2020-06,1-6,,0.045
2020-06,10-1,,0.045
2020-06,10-10,,0.045
2020-06,10-2,,0.045
2020-06,10-3,,0.045
2020-06,10-4,,0.045
2020-06,10-5,,0.045
2020-06,10-6,,0.045
2020-06,10-7,,0.045
2020-06,10-8,,0.045
2020-06,10-9,,0.045
2020-06,11-1,,0.045
2020-06,11-2,,0.045
2020-06,11-3,,0.045
2020-06,11-4,,0.045
2020-06,11-5,,0.045
2020-06,11-6,,0.045
2020-06,11-7,,0.045
2020-06,11-8,,0.045
2020-06,2-1,,0.045
2020-06,2-2,,0.045
2020-06,2-3,,0.045
2020-06,2-4,,0.045
2020-06,2-5,,0.045
2020-06,2-6,,0.045
2020-06,2-7,,0.045
2020-06,2-8,,0.045
2020-06,2-9,,0.045
2020-06,3-1,,0.045
2020-06,3-2,,0.045
2020-06,3-3,,0.045
2020-06,3-4,,0.045
2020-06,4-2,,0.045
2020-06,5-1,,0.045
2020-06,5-10,,0.045
2020-06,5-11,,0.045
2020-06,5-12,,0.045
2020-06,5-13,,0.045
2020-06,5-14,,0.045
2020-06,5-15,,0.045
2020-06,5-2,,0.045
2020-06,5-3,,0.045
2020-06,5-4,,0.045
2020-06,5-5,,0.045
2020-06,5-6,,0.045
2020-06,5-7,,0.045
2020-06,5-8,,0.045
2020-06,5-9,,0.045
2020-06,6-1,,0.045
2020-06,6-10,,0.045
2020-06,6-2,,0.045
2020-06,6-3,,0.045
2020-06,6-4,,0.045
2020-06,6-5,,0.045
2020-06,6-6,,0.045
2020-06,6-7,,0.045
2020-06,6-8,,0.045
2020-06,6-9,,0.045
2020-06,7-1,,0.045
2020-06,7-2,,0.045
2020-06,7-3,,0.045
2020-06,7-4,,0.045
2020-06,7-5,,0.045
2020-06,7-6,,0.045
2020-06,7-7,,0.045
2020-06,7-8,,0.045
2020-06,8-1,,0.045
2020-06,8-10,,0.045
2020-06,8-11,,0.045
2020-06,8-2,,0.045
2020-06,8-3,,0.045
2020-06,8-4,,0.045
2020-06,8-5,,0.045
2020-06,8-6,,0.045
2020-06,8-7,,0.045
2020-06,8-8,,0.045
2020-06,8-9,,0.045
2020-06,9-1,,0.045
2020-06,9-2,,0.045
2020-06,9-3,,0.045
2020-06,9-4,,0.045
2020-06,9-5,,0.045
2020-06,9-6,,0.045
2020-06,9-7,,0.045
2020-06,9-8,,0.045
2020-07,1-1,,0.0425
2020-07,1-2,,0.0425
2020-07,1-3,,0.0425
2020-07,1-4,,0.0425
2020-07,1-5,,0.0425
2020-07,1-6,,0.0425
2020-07,10-1,,0.0425
2020-07,10-10,,0.0425
2020-07,10-2,,0.0425
2020-07,10-3,,0.0425
2020-07,10-4,,0.0425
2020-07,10-5,,0.0425
2020-07,10-6,,0.0425
2020-07,10-7,,0.0425
2020-07,10-8,,0.0425
2020-07,10-9,,0.0425
2020-07,11-1,,0.0425
2020-07,11-2,,0.0425
2020-07,11-3,,0.0425
2020-07,11-4,,0.0425
2020-07,11-5,,0.0425
2020-07,11-6,,0.0425
2020-07,11-7,,0.0425
2020-07,11-8,,0.0425
2020-07,2-1,,0.0425
2020-07,2-2,,0.0425
2020-07,2-3,,0.0425
2020-07,2-4,,0.0425
2020-07,2-5,,0.0425
2020-07,2-6,,0.0425
2020-07,2-7,,0.0425
2020-07,2-8,,0.0425
2020-07,2-9,,0.0425
2020-07,3-1,,0.0425
2020-07,3-2,,0.0425
2020-07,3-3,,0.0425
2020-07,3-4,,0.0425
2020-07,4-2,,0.0425
2020-07,5-1,,0.0425
2020-07,5-10,,0.0425
2020-07,5-11,,0.0425
2020-07,5-12,,0.0425
2020-07,5-13,,0.0425
2020-07,5-14,,0.0425
2020-07,5-15,,0.0425
2020-07,5-2,,0.0425
2020-07,5-3,,0.0425
2020-07,5-4,,0.0425
2020-07,5-5,,0.0425
2020-07,5-6,,0.0425
2020-07,5-7,,0.0425
2020-07,5-8,,0.0425
2020-07,5-9,,0.0425
2020-07,6-1,,0.0425
2020-07,6-10,,0.0425
2020-07,6-2,,0.0425
2020-07,6-3,,0.0425
2020-07,6-4,,0.0425
2020-07,6-5,,0.0425
2020-07,6-6,,0.0425
2020-07,6-7,,0.0425
2020-07,6-8,,0.0425
2020-07,6-9,,0.0425
2020-07,7-1,,0.0425
2020-07,7-2,,0.0425
2020-07,7-3,,0.0425
2020-07,7-4,,0.0425
2020-07,7-5,,0.0425
2020-07,7-6,,0.0425
2020-07,7-7,,0.0425
2020-07,7-8,,0.0425
2020-07,8-1,,0.0425
2020-07,8-10,,0.0425
2020-07,8-11,,0.0425
2020-07,8-2,,0.0425
2020-07,8-3,,0.0425
2020-07,8-4,,0.0425
2020-07,8-5,,0.0425
2020-07,8-6,,0.0425
2020-07,8-7,,0.0425
2020-07,8-8,,0.0425
2020-07,8-9,,0.0425
2020-07,9-1,,0.0425
2020-07,9-2,,0.0425
2020-07,9-3,,0.0425
2020-07,9-4,,0.0425
2020-07,9-5,,0.0425
2020-07,9-6,,0.0425
2020-07,9-7,,0.0425
2020-07,9-8,,0.0425
2020-08,1-1,,0.0425
2020-08,1-2,,0.0425
2020-08,1-3,,0.0425
2020-08,1-4,,0.0425
2020-08,1-5,,0.0425
2020-08,1-6,,0.0425
2020-08,10-1,,0.0425
2020-08,10-10,,0.0425
2020-08,10-2,,0.0425
2020-08,10-3,,0.0425
2020-08,10-4,,0.0425
2020-08,10-5,,0.0425
2020-08,10-6,,0.0425
2020-08,10-7,,0.0425
2020-08,10-8,,0.0425
2020-08,10-9,,0.0425
2020-08,11-1,,0.0425
2020-08,11-2,,0.0425
2020-08,11-3,,0.0425
2020-08,11-4,,0.0425
2020-08,11-5,,0.0425
2020-08,11-6,,0.0425
2020-08,11-7,,0.0425
2020-08,11-8,,0.0425
2020-08,2-1,,0.0425
2020-08,2-2,,0.0425
2020-08,2-3,,0.0425
2020-08,2-4,,0.0425
2020-08,2-5,,0.0425
2020-08,2-6,,0.0425
2020-08,2-7,,0.0425
2020-08,2-8,,0.0425
2020-08,2-9,,0.0425
2020-08,3-1,,0.0425
2020-08,3-2,,0.0425
2020-08,3-3,,0.0425
2020-08,3-4,,0.0425
2020-08,4-2,,0.0425
2020-08,5-1,,0.0425
2020-08,5-10,,0.0425
2020-08,5-11,,0.0425
2020-08,5-12,,0.0425
2020-08,5-13,,0.0425
2020-08,5-14,,0.0425
2020-08,5-15,,0.0425
2020-08,5-2,,0.0425
2020-08,5-3,,0.0425
2020-08,5-4,,0.0425
2020-08,5-5,,0.0425
2020-08,5-6,,0.0425
2020-08,5-7,,0.0425
2020-08,5-8,,0.0425
2020-08,5-9,,0.0425
2020-08,6-1,,0.0425
2020-08,6-10,,0.0425
2020-08,6-2,,0.0425
2020-08,6-3,,0.0425
2020-08,6-4,,0.0425
2020-08,6-5,,0.0425
2020-08,6-6,,0.0425
2020-08,6-7,,0.0425
2020-08,6-8,,0.0425
2020-08,6-9,,0.0425
2020-08,7-1,,0.0425
2020-08,7-2,,0.0425
2020-08,7-3,,0.0425
2020-08,7-4,,0.0425
2020-08,7-5,,0.0425
2020-08,7-6,,0.0425
2020-08,7-7,,0.0425
2020-08,7-8,,0.0425
2020-08,8-1,,0.0425
2020-08,8-10,,0.0425
2020-08,8-11,,0.0425
2020-08,8-2,,0.0425
2020-08,8-3,,0.0425
2020-08,8-4,,0.0425
2020-08,8-5,,0.0425
2020-08,8-6,,0.0425
2020-08,8-7,,0.0425
2020-08,8-8,,0.0425
2020-08,8-9,,0.0425
2020-08,9-1,,0.0425
2020-08,9-2,,0.0425
2020-08,9-3,,0.0425
2020-08,9-4,,0.0425
2020-08,9-5,,0.0425
2020-08,9-6,,0.0425
2020-08,9-7,,0.0425
2020-08,9-8,,0.0425
2020-09,1-1,,0.0425
2020-09,1-2,,0.0425
2020-09,1-3,,0.0425
2020-09,1-4,,0.0425
2020-09,1-5,,0.0425
2020-09,1-6,,0.0425
2020-09,10-1,,0.0425
2020-09,10-10,,0.0425
2020-09,10-2,,0.0425
2020-09,10-3,,0.0425
2020-09,10-4,,0.0425
2020-09,10-5,,0.0425
2020-09,10-6,,0.0425
2020-09,10-7,,0.0425
2020-09,10-8,,0.0425
2020-09,10-9,,0.0425
2020-09,11-1,,0.0425
2020-09,11-2,,0.0425
2020-09,11-3,,0.0425
2020-09,11-4,,0.0425
2020-09,11-5,,0.0425
2020-09,11-6,,0.0425
2020-09,11-7,,0.0425
2020-09,11-8,,0.0425
2020-09,2-1,,0.0425
2020-09,2-2,,0.0425
2020-09,2-3,,0.0425
2020-09,2-4,,0.0425
2020-09,2-5,,0.0425
2020-09,2-6,,0.0425
2020-09,2-7,,0.0425
2020-09,2-8,,0.0425
2020-09,2-9,,0.0425
2020-09,3-1,,0.0425
2020-09,3-2,,0.0425
2020-09,3-3,,0.0425
2020-09,3-4,,0.0425
2020-09,4-2,,0.0425
2020-09,5-1,,0.0425
2020-09,5-10,,0.0425
2020-09,5-11,,0.0425
2020-09,5-12,,0.0425
2020-09,5-13,,0.0425
2020-09,5-14,,0.0425
2020-09,5-15,,0.0425
2020-09,5-2,,0.0425
2020-09,5-3,,0.0425
2020-09,5-4,,0.0425
2020-09,5-5,,0.0425
2020-09,5-6,,0.0425
2020-09,5-7,,0.0425
2020-09,5-8,,0.0425
2020-09,5-9,,0.0425
2020-09,6-1,,0.0425
2020-09,6-10,,0.0425
2020-09,6-2,,0.0425
2020-09,6-3,,0.0425
2020-09,6-4,,0.0425
2020-09,6-5,,0.0425
2020-09,6-6,,0.0425
2020-09,6-7,,0.0425
2020-09,6-8,,0.0425
2020-09,6-9,,0.0425
2020-09,7-1,,0.0425
2020-09,7-2,,0.0425
2020-09,7-3,,0.0425
2020-09,7-4,,0.0425
2020-09,7-5,,0.0425
2020-09,7-6,,0.0425
2020-09,7-7,,0.0425
2020-09,7-8,,0.0425
2020-09,8-1,,0.0425
2020-09,8-10,,0.0425
2020-09,8-11,,0.0425
2020-09,8-2,,0.0425
2020-09,8-3,,0.0425
2020-09,8-4,,0.0425
2020-09,8-5,,0.0425
2020-09,8-6,,0.0425
2020-09,8-7,,0.0425
2020-09,8-8,,0.0425
2020-09,8-9,,0.0425
2020-09,9-1,,0.0425
2020-09,9-2,,0.0425
2020-09,9-3,,0.0425
2020-09,9-4,,0.0425
2020-09,9-5,,0.0425
2020-09,9-6,,0.0425
2020-09,9-7,,0.0425
2020-09,9-8,,0.0425
2020-10,1-1,,0.0425
2020-10,1-2,,0.0425
2020-10,1-3,,0.0425
2020-10,1-4,,0.0425
2020-10,1-5,,0.0425
2020-10,1-6,,0.0425
2020-10,10-1,,0.0425
2020-10,10-10,,0.0425
2020-10,10-2,,0.0425
2020-10,10-3,,0.0425
2020-10,10-4,,0.0425
2020-10,10-5,,0.0425
2020-10,10-6,,0.0425
2020-10,10-7,,0.0425
2020-10,10-8,,0.0425
2020-10,10-9,,0.0425
2020-10,11-1,,0.0425
2020-10,11-2,,0.0425
2020-10,11-3,,0.0425
2020-10,11-4,,0.0425
2020-10,11-5,,0.0425
2020-10,11-6,,0.0425
2020-10,11-7,,0.0425
2020-10,11-8,,0.0425
2020-10,2-1,,0.0425
2020-10,2-2,,0.0425
2020-10,2-3,,0.0425
2020-10,2-4,,0.0425
2020-10,2-5,,0.0425
2020-10,2-6,,0.0425
2020-10,2-7,,0.0425
2020-10,2-8,,0.0425
2020-10,2-9,,0.0425
2020-10,3-1,,0.0425
2020-10,3-2,,0.0425
2020-10,3-3,,0.0425
2020-10,3-4,,0.0425
2020-10,4-2,,0.0425
2020-10,5-1,,0.0425
2020-10,5-10,,0.0425
2020-10,5-11,,0.0425
2020-10,5-12,,0.0425
2020-10,5-13,,0.0425
2020-10,5-14,,0.0425
2020-10,5-15,,0.0425
2020-10,5-2,,0.0425
2020-10,5-3,,0.0425
2020-10,5-4,,0.0425
2020-10,5-5,,0.0425
2020-10,5-6,,0.0425
2020-10,5-7,,0.0425
2020-10,5-8,,0.0425
2020-10,5-9,,0.0425
2020-10,6-1,,0.0425
2020-10,6-10,,0.0425
2020-10,6-2,,0.0425
2020-10,6-3,,0.0425
2020-10,6-4,,0.0425
2020-10,6-5,,0.0425
2020-10,6-6,,0.0425
2020-10,6-7,,0.0425
2020-10,6-8,,0.0425
2020-10,6-9,,0.0425
2020-10,7-1,,0.0425
2020-10,7-2,,0.0425
2020-10,7-3,,0.0425
2020-10,7-4,,0.0425
2020-10,7-5,,0.0425
2020-10,7-6,,0.0425
2020-10,7-7,,0.0425
2020-10,7-8,,0.0425
2020-10,8-1,,0.0425
2020-10,8-10,,0.0425
2020-10,8-11,,0.0425
2020-10,8-2,,0.0425
2020-10,8-3,,0.0425
2020-10,8-4,,0.0425
2020-10,8-5,,0.0425
2020-10,8-6,,0.0425
2020-10,8-7,,0.0425
2020-10,8-8,,0.0425
2020-10,8-9,,0.0425
2020-10,9-1,,0.0425
2020-10,9-2,,0.0425
2020-10,9-3,,0.0425
2020-10,9-4,,0.0425
2020-10,9-5,,0.0425
2020-10,9-6,,0.0425
2020-10,9-7,,0.0425
2020-10,9-8,,0.0425
2020-11,1-1,,0.0425
2020-11,1-2,,0.0425
2020-11,1-3,,0.0425
2020-11,1-4,,0.0425
2020-11,1-5,,0.0425
2020-11,1-6,,0.0425
2020-11,10-1,,0.0425
2020-11,10-10,,0.0425
2020-11,10-2,,0.0425
2020-11,10-3,,0.0425
2020-11,10-4,,0.0425
2020-11,10-5,,0.0425
2020-11,10-6,,0.0425
2020-11,10-7,,0.0425
2020-11,10-8,,0.0425
2020-11,10-9,,0.0425
2020-11,11-1,,0.0425
2020-11,11-2,,0.0425
2020-11,11-3,,0.0425
